Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
HP,Notebook,13.3,4,Chrome OS,1.29,32767.2,1.5,Intel, Pentium Dual Core 4405Y ,32,0.0,FlashStorage,None,0,3200x1800,Without,Intel, HD Graphics 515
Acer,Notebook,15.6,4,Windows 10,2.4,20619.36,2.2,AMD, A8-Series 7410 ,500,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
Dell,Notebook,15.6,4,Linux,2.2,20965.1472,1.6,Intel, Pentium Quad Core N3700 ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics
HP,Notebook,15.6,4,No OS,1.86,18434.3472,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,Gaming,17.3,8,Windows 10,2.7,85194.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Ultrabook,13.3,4,Windows 10,1.4,43601.688,1.6,Intel, Core i5 8250U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,AMD, Radeon 530
HP,Netbook,12.5,4,Windows 7,2.4,85194.72,2.3,Intel, Core i5 6200U ,128,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,8,Windows 10,2.4,42570.72,2.5,Intel, Core i5 7200U ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 950M
Dell,Notebook,15.6,8,Windows 10,2.36,34035.264,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R7 M445
MSI,Gaming,17.3,8,Windows 10,2.6,85194.72,2.6,Intel, Core i7 6700HQ ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 965M
HP,Notebook,15.6,4,Windows 10,1.96,26640.0,1.6,Intel, Pentium Quad Core N3710 ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 405
Asus,Gaming,17.3,16,Windows 10,4.3,122490.72,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Dell,Ultrabook,12.5,4,Windows 7,1.5,60480.792,2.3,Intel, Core i3 6100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Ultrabook,12.5,4,Windows 7,1.5,62176.1616,2.3,Intel, Core i3 6100U ,128,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,4,Chrome OS,2.2,11135.52,1.5,Intel, Celeron Dual Core 3205U ,16,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics
HP,Workstation,17.3,8,Windows 7,3.0,154458.72,2.6,Intel, Core i7 6700HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,AMD, FirePro W6150M
Lenovo,Gaming,15.6,16,Windows 10,2.4,63882.72,2.8,Intel, Core i7 7700HQ ,512,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Dell,Ultrabook,12.5,8,Windows 7,1.5,75289.968,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,17.3,8,Windows 10,2.9,80516.20319999999,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,46193.76,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.1,21205.44,2.5,AMD, A6-Series 9220 ,1000,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R4
Asus,Gaming,15.6,16,Windows 10,2.59,71341.92,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
HP,Notebook,13.3,8,Windows 10,1.16,90522.72,1.1,Intel, Core M 6Y54 ,256,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 515
Dell,Notebook,15.6,4,Windows 7,2.24,40980.312,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M315
Lenovo,Notebook,15.6,4,Windows 10,2.1,22857.12,2.0,Intel, Core i3 6006U ,128,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Ultrabook,13.3,8,Windows 10,1.16,104908.32,2.5,Intel, Core i7 6500U ,512,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,29250.72,1.44,Intel, Atom x5-Z8550 ,64,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
Dell,Ultrabook,13.3,8,Windows 10,1.23,73473.12,2.4,Intel, Core i7 7560U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, Iris Plus Graphics 640
Lenovo,Gaming,17.3,16,Windows 10,4.6,146519.46719999998,2.7,Intel, Core i7 6820HK ,256,1000.0,SSD,Hybrid,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Razer,Ultrabook,12.5,8,Windows 10,1.25,54825.12,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,3840x2160,Without,Intel, HD Graphics 520
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,118601.28,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,8,Windows 10,3.52,69929.4672,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Vero,Notebook,13.3,4,Windows 10,1.35,10442.88,1.44,Intel, Atom X5-Z8350 ,32,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 400
HP,Notebook,13.3,8,Windows 10,1.16,90043.2,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 7,1.43,80612.64,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Linux,2.09,27899.0064,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,Notebook,15.6,4,Windows 10,2.0,23176.8,2.4,Intel, Core i3 7100U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,88924.31999999999,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,25521.12,1.44,Intel, Atom x5-Z8550 ,64,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
HP,Ultrabook,12.5,8,Windows 7,1.26,100965.6,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,8,No OS,2.4,52693.92,2.5,Intel, Core i5 7300HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
HP,Gaming,17.3,8,Windows 10,3.35,60153.12,2.3,Intel, Core i5 6300HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,8,Windows 10,2.04,33513.119999999995,2.7,Intel, Core i7 7500U ,2000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,109244.2464,2.6,Intel, Core i7 6600U ,512,0.0,SSD,None,1,1920x1080,IPSPanel,Nvidia, Quadro M500M
Asus,Notebook,14.0,4,Windows 10,1.5,14811.84,1.1,Intel, Celeron Dual Core N3350 ,32,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 500
HP,Ultrabook,15.6,8,Windows 10,1.84,40066.56,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.23,32820.48,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Lenovo,Notebook,15.6,16,Windows 10,2.5,58554.72,2.5,Intel, Core i7 6500U ,1000,0.0,Hybrid,None,0,1920x1080,Without,AMD, Radeon R7 M360
HP,Workstation,17.3,8,Windows 7,3.0,210424.032,2.6,Intel, Core i7 6700HQ ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M3000M
Dell,Notebook,15.6,8,Windows 10,2.5,41771.52,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 M445
MSI,Gaming,17.3,16,Windows 10,3.78,127818.72,2.7,Intel, Core i7 6820HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 980M
HP,Ultrabook,15.6,8,Windows 7,1.88,115709.2416,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,130003.2,2.6,Intel, Core i7 6600U ,512,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.4,60888.384,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,86793.12,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,2.59,118761.12,2.6,Intel, Core i7 6700HQ ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M1000M
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,95850.72,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,2.0,101178.72,2.6,Intel, Core i7 6700HQ ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M1000M
HP,Ultrabook,12.5,8,Windows 7,1.26,122381.49599999998,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 10,2.18,53807.472,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
HP,Notebook,15.6,8,Windows 7,1.88,84129.12,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,124621.92,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,No OS,1.9,18061.92,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,1.86,15824.16,1.8,AMD, E-Series 7110 ,500,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R2 Graphics
Lenovo,Notebook,15.6,8,No OS,2.32,31914.72,2.3,Intel, Core i5 6200U ,1000,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R5 M330
Dell,Gaming,15.6,8,Windows 10,2.62,63882.72,2.8,Intel, Core i7 7700HQ ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050Ti
Dell,Notebook,15.6,8,Windows 10,2.04,119916.2304,2.3,Intel, Core i5 6300HQ ,256,0.0,SSD,None,1,3840x2160,IPSPanel,Nvidia, GeForce 960M
HP,Notebook,15.6,4,Windows 10,1.91,25515.2592,2.5,AMD, A6-Series A6-9220 ,256,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 520
MSI,Gaming,17.3,16,Windows 10,2.7,79536.38399999999,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,122490.72,2.6,Intel, Core i7 6600U ,512,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,8,Windows 10,2.5,42010.7472,2.3,Intel, Core i5 6200U ,1000,0.0,Hybrid,None,0,1920x1080,Without,AMD, Radeon R5 M330
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,108744.48,2.6,Intel, Core i7 6600U ,512,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,79866.72,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
MSI,Gaming,14.0,16,Windows 10,1.7,94252.32,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 970M
HP,Gaming,15.6,8,Windows 10,2.62,47898.72,2.8,Intel, Core i7 7700HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Lenovo,Notebook,15.6,8,Windows 10,2.2,24455.52,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,2.1,25414.0272,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Gaming,15.6,8,Windows 10,2.62,79813.44,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,3840x2160,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,8,Windows 10,1.95,74059.2,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.2,24935.04,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920MX 
HP,Notebook,14.0,2,Windows 10,1.44,13266.72,1.6,Intel, Celeron Dual Core N3060 ,32,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
MSI,Gaming,15.6,8,Windows 10,2.2,44701.92,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,15.6,8,Windows 10,1.96,36177.12,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,16,Windows 10,2.1,61751.52,1.8,Intel, Core i7 8550U ,512,0.0,SSD,None,0,1920x1080,Without,Intel, UHD Graphics 620
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,1.6,Intel, Celeron Dual Core N3050 ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics
Lenovo,Notebook,15.6,4,No OS,2.1,21205.44,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,8,No OS,2.2,37775.52,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Asus,Notebook,14.0,4,Windows 10,2.0,40972.32,2.4,Intel, Core i3 7100U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 7,2.32,43956.0,2.5,Intel, Core i7 6500U ,1000,0.0,Hybrid,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,16,Windows 10,3.31,69530.4,2.6,Intel, Core i7 6700HQ ,512,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960
MSI,Gaming,15.6,16,Windows 10,1.91,114731.5536,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 970M
HP,Notebook,15.6,4,Windows 10,2.07,34632.0,2.3,Intel, Core i3 6100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,87219.36,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,44275.68,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 920M
Dell,Notebook,15.6,8,Linux,1.98,47686.1328,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GT 940MX
Acer,Notebook,15.6,4,Windows 10,2.1,17742.239999999998,2.0,Intel, Celeron Dual Core N3350 ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
HP,Notebook,15.6,6,Windows 10,2.18,42570.72,2.6,Intel, Core i7 6700HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
Asus,Gaming,15.6,8,Windows 10,2.591,48431.52,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,62817.12,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.23,36816.48,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Dell,Ultrabook,13.3,8,Linux,1.23,58554.72,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 520
Acer,Gaming,17.3,16,Windows 10,4.2,138474.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
Lenovo,Gaming,15.6,8,Windows 10,2.4,43636.32,2.5,Intel, Core i5 7300HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,15.6,4,Windows 10,1.86,25840.8,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Apple,Ultrabook,12.0,8,Mac OS X,0.92,61964.64,1.1,Intel, Core M ,256,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 5300
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,63882.72,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,12,Windows 10,2.21,70702.56,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Lenovo,Notebook,15.6,4,No OS,1.9,19607.04,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
Asus,Gaming,17.3,16,Windows 10,4.3,114552.0,2.6,Intel, Core i7 6700HQ ,512,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Acer,Notebook,15.6,4,Linux,2.1,14492.16,2.0,Intel, Celeron Dual Core N3350 ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
MSI,Gaming,17.3,16,Windows 10,2.43,109165.392,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,4,Windows 10,2.3,26586.72,2.0,Intel, Core i3 6006U ,128,0.0,SSD,None,0,1366x768,Without,AMD, Radeon R7 M440
Lenovo,Notebook,15.6,8,No OS,2.2,33513.119999999995,2.5,Intel, Core i7 6500U ,500,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce 920MX
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,68464.8,1.8,Intel, Core i7 8550U ,512,0.0,SSD,None,1,1920x1080,Without,Intel, UHD Graphics 620
Dell,Ultrabook,13.3,16,Windows 10,1.2,142790.4,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
Asus,Gaming,15.6,8,Windows 10,2.2,62284.32,2.6,Intel, Core i7 6700HQ ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.36,47365.92,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R7 M445
HP,Notebook,15.6,8,Windows 10,1.91,30849.12,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.2,15930.72,2.2,AMD, E-Series 9000 ,500,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R2 Graphics
Acer,Notebook,17.3,8,Windows 10,3.3,33513.119999999995,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 940MX
Asus,Gaming,15.6,16,Windows 10,2.2,130482.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Apple,Ultrabook,12.0,8,Mac OS X,0.92,68145.12,1.2,Intel, Core M ,512,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 515
Asus,Notebook,15.6,16,Windows 10,2.2,93186.72,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
MSI,Gaming,17.3,16,Windows 10,2.43,103842.1872,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,53226.72,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Asus,Gaming,17.3,16,Windows 10,2.9,103842.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Acer,Netbook,11.6,2,Chrome OS,1.3,9270.72,1.5,Intel, Celeron Dual Core 3205U ,32,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics
Acer,Notebook,17.3,4,Windows 10,3.3,31861.44,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 940MX
Lenovo,Notebook,17.3,8,No OS,2.8,28717.92,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1600x900,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,Windows 10,2.6,67772.16,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960<U+039C>
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,61218.72,1.3,Intel, Core i7 7Y75 ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 615
Lenovo,Notebook,15.6,8,Windows 10,2.3,81465.12,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.2,78647.1408,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,6,Windows 10,2.1,28185.12,2.7,AMD, A12-Series 9720P ,1000,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon 530
Dell,Ultrabook,12.5,8,Windows 7,1.26,91288.3536,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,27119.52,2.4,Intel, Core i3 7100U ,500,0.0,HDD,None,1,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,15.6,4,Windows 10,2.65,16463.52,1.6,Intel, Pentium Quad Core N3710 ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 405
Dell,Ultrabook,13.3,8,Windows 10,1.29,78694.56,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Linux,2.18,27804.7008,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,16,Windows 10,2.6,54825.12,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,1,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
MSI,Gaming,15.6,8,Windows 10,2.2,61218.72,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Lenovo,Netbook,12.5,16,Windows 10,1.3,87912.0,2.5,Intel, Core i7 6500U ,512,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Razer,Gaming,14.0,16,Windows 10,1.95,186426.72,2.8,Intel, Core i7 7700HQ ,1000,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.3,24988.8528,2.4,Intel, Core i3 7100U ,1000,0.0,HDD,None,1,1366x768,Without,Intel, HD Graphics 620
MSI,Gaming,17.3,16,Windows 10,2.7,85141.44,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Apple,Ultrabook,11.6,4,Mac OS X,1.08,51095.52,1.6,Intel, Core i5 ,256,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 6000
HP,Notebook,15.6,4,Windows 10,2.1,25467.84,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,14.0,8,Windows 7,1.54,117119.5632,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,2560x1440,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 7,2.24,39267.36,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.3,62284.32,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Lenovo,Notebook,13.3,16,Windows 10,1.4,79866.72,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,6,Windows 10,2.2,31838.5296,3.6,AMD, A12-Series 9720P ,256,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Asus,Ultrabook,13.3,8,Windows 10,1.45,68198.4,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,4,Linux,2.4,19276.704,2.0,Intel, Core i3 6006U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,95850.72,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,1,1920x1080,Without,Nvidia, GeForce 940MX
